0 1 1025.7 1971.3 2
0 238 1551.85 164.357 3
0 239 1551.85 152.547 3
0 240 1540.03 164.357 3
0 241 1540.03 152.547 3
0 242 1528.21 164.357 3
0 243 1528.21 152.547 3
0 244 1516.38 164.357 3
0 245 1516.38 152.547 3
0 246 1504.56 164.357 3
0 247 1504.56 152.547 3
0 248 1492.74 164.357 3
0 249 1492.74 152.547 3
0 250 647.346 170.262 1
0 251 647.346 158.452 1
0 252 635.522 170.262 1
0 253 635.522 158.452 1
0 254 623.699 170.262 1
0 255 623.699 158.452 1
0 256 611.875 170.262 1
0 257 611.875 158.452 1
0 258 600.051 170.262 1
0 259 600.051 158.452 1
0 260 588.228 170.262 1
0 261 588.228 158.452 1
0 262 576.404 170.262 1
0 263 576.404 158.452 1
0 264 564.581 170.262 1
0 265 564.581 158.452 1
0 266 552.757 170.262 1
0 267 552.757 158.452 1
0 268 540.933 170.262 1
0 269 540.933 158.452 1
0 270 529.109 170.262 1
0 271 529.109 158.452 1
0 272 517.286 170.262 1
0 273 517.286 158.452 1
0 274 641.434 164.357 1
0 275 641.434 152.547 1
0 276 629.611 164.357 1
0 277 629.611 152.547 1
0 278 617.787 164.357 1
0 279 617.787 152.547 1
0 280 605.963 164.357 1
0 281 605.963 152.547 1
0 282 594.14 164.357 1
0 283 594.14 152.547 1
0 284 582.316 164.357 1
0 285 582.316 152.547 1
0 286 570.492 164.357 1
0 287 570.492 152.547 1
0 288 558.669 164.357 1
0 289 558.669 152.547 1
0 290 546.845 164.357 1
0 291 546.845 152.547 1
0 292 535.022 164.357 1
0 293 535.022 152.547 1
0 294 523.198 164.357 1
0 295 523.198 152.547 1
0 296 511.374 164.357 1
0 297 511.374 152.547 1
0 298 1888.83 2048.06 5
0 299 1877.01 2048.06 5
0 300 1853.36 2048.06 5
0 301 1841.54 2048.06 5
0 302 1829.71 2048.06 5
0 303 1782.42 2048.06 5
0 304 1746.95 2048.06 5
0 305 1723.3 2048.06 5
0 306 1711.47 2048.06 5
0 307 1676 2048.06 5
0 308 1652.36 2048.06 5
0 309 907.466 2048.06 2
0 310 895.642 2048.06 2
0 311 871.994 2048.06 2
0 312 860.171 2048.06 2
0 313 848.347 2048.06 2
0 314 801.053 2048.06 2
0 315 765.581 2048.06 2
0 316 741.934 2048.06 2
0 317 730.111 2048.06 2
0 318 694.64 2048.06 2
0 319 670.992 2048.06 2
0 320 1871.09 2042.16 5
0 321 1800.15 2042.16 5
0 322 1776.51 2042.16 5
0 323 1752.86 2042.16 5
0 324 889.73 2042.16 2
0 325 818.788 2042.16 2
0 326 795.141 2042.16 2
0 327 771.494 2042.16 2
0 328 1877.01 2036.25 5
0 329 1853.36 2036.25 5
0 330 1841.54 2036.25 5
0 331 1746.95 2036.25 5
0 332 1723.3 2036.25 5
0 333 1699.65 2036.25 5
0 334 895.642 2036.25 2
0 335 871.994 2036.25 2
0 336 860.171 2036.25 2
0 337 765.581 2036.25 2
0 338 741.934 2036.25 2
0 339 718.287 2036.25 2
0 340 1894.74 2030.35 5
0 341 1871.09 2030.35 5
0 342 1859.27 2030.35 5
0 343 1823.8 2030.35 5
0 344 1811.98 2030.35 5
0 345 1800.15 2030.35 5
0 346 1776.51 2030.35 5
0 347 1764.68 2030.35 5
0 348 1752.86 2030.35 5
0 349 913.377 2030.35 2
0 350 889.73 2030.35 2
0 351 877.906 2030.35 2
0 352 842.435 2030.35 2
0 353 830.612 2030.35 2
0 354 818.788 2030.35 2
0 355 795.141 2030.35 2
0 356 783.317 2030.35 2
0 357 771.494 2030.35 2
0 358 1888.83 170.261 3
0 359 1877.01 170.261 3
0 360 1853.36 170.261 3
0 361 1841.54 170.261 3
0 362 1829.71 170.261 3
0 363 1782.42 170.261 3
0 364 1746.95 170.261 3
0 365 1723.3 170.261 3
0 366 1711.47 170.261 3
0 367 1676 170.261 3
0 368 1652.36 170.261 3
0 369 907.466 170.261 1
0 370 895.642 170.261 1
0 371 871.994 170.261 1
0 372 860.171 170.261 1
0 373 848.347 170.261 1
0 374 801.053 170.261 1
0 375 765.581 170.261 1
0 376 741.934 170.261 1
0 377 730.111 170.261 1
0 378 694.64 170.261 1
0 379 670.992 170.261 1
0 380 1871.09 164.357 3
0 381 1800.15 164.357 3
0 382 1776.51 164.357 3
0 383 1752.86 164.357 3
0 384 889.73 164.357 1
0 385 818.788 164.357 1
0 386 795.141 164.357 1
0 387 771.494 164.357 1
0 388 1877.01 158.451 3
0 389 1853.36 158.451 3
0 390 1841.54 158.451 3
0 391 1746.95 158.451 3
0 392 1723.3 158.451 3
0 393 1699.65 158.451 3
0 394 895.642 158.451 1
0 395 871.994 158.451 1
0 396 860.171 158.451 1
0 397 765.581 158.451 1
0 398 741.934 158.451 1
0 399 718.287 158.451 1
0 400 1894.74 152.546 3
0 401 1871.09 152.546 3
0 402 1859.27 152.546 3
0 403 1823.8 152.546 3
0 404 1811.98 152.546 3
0 405 1800.15 152.546 3
0 406 1776.51 152.546 3
0 407 1764.68 152.546 3
0 408 1752.86 152.546 3
0 409 913.377 152.546 1
0 410 889.73 152.546 1
0 411 877.906 152.546 1
0 412 842.435 152.546 1
0 413 830.612 152.546 1
0 414 818.788 152.546 1
0 415 795.141 152.546 1
0 416 783.317 152.546 1
0 417 771.494 152.546 1
